company,date,price
2454,2016/11/18,227
2454,2016/11/17,221.5
2454,2016/11/16,216
2454,2016/11/15,216
2454,2016/11/14,218.5
2454,2016/11/11,215
2454,2016/11/10,222
2454,2016/11/9,220.5
2454,2016/11/8,228
2454,2016/11/7,231
2454,2016/11/4,226
2454,2016/11/3,236.5
2454,2016/11/2,236.5
2454,2016/11/1,237.5
2454,2016/10/31,240
2454,2016/10/28,237.5
2454,2016/10/27,239
2454,2016/10/26,240.5
2454,2016/10/25,243
2454,2016/10/24,238
2454,2016/10/21,235.5
2454,2016/10/20,236
2454,2016/10/19,238
2454,2016/10/18,240
2454,2016/10/17,241
2454,2016/10/14,236.5
2454,2016/10/13,237.5
2454,2016/10/12,240
2454,2016/10/11,241
2454,2016/10/7,241
2454,2016/10/6,243.5
2454,2016/10/5,247
2454,2016/10/4,243
2454,2016/10/3,241
2454,2016/9/30,239.5
2454,2016/9/29,243.5
2454,2016/9/26,243.5
2454,2016/9/23,247
2454,2016/9/22,245
2454,2016/9/21,246
2454,2016/9/20,245.5
2454,2016/9/19,242.5
2454,2016/9/14,239
2454,2016/9/13,239.5
2454,2016/9/12,238
2454,2016/9/10,240
2454,2016/9/9,245
2454,2016/9/8,250.5
2454,2016/9/7,253.5
2454,2016/9/6,254.5
2454,2016/9/5,256.5
2454,2016/9/2,245.5
2454,2016/9/1,251
2454,2016/8/31,249.5
2454,2016/8/30,249
2454,2016/8/29,244.5
2454,2016/8/26,243.5
2454,2016/8/25,244
2454,2016/8/24,241
2454,2016/8/23,242.5
2454,2016/8/22,242
2454,2016/8/19,245
2454,2016/8/18,250
2454,2016/8/17,250.5
2454,2016/8/16,249.5
2454,2016/8/15,249
2454,2016/8/12,249
2454,2016/8/11,248.5
2454,2016/8/10,250
2454,2016/8/9,250
2454,2016/8/8,248.5
2454,2016/8/5,249
2454,2016/8/4,242.5
2454,2016/8/3,249
2454,2016/8/2,250
2454,2016/8/1,249
2454,2016/7/29,243.5
2454,2016/7/28,244
2454,2016/7/27,240
2454,2016/7/26,241
2454,2016/7/25,236
2454,2016/7/22,236
2454,2016/7/21,235.5
2454,2016/7/20,238
2454,2016/7/19,240
2454,2016/7/18,240
2454,2016/7/15,239.5
2454,2016/7/14,246
2454,2016/7/13,247
2454,2016/7/12,248
2454,2016/7/11,247
2454,2016/7/7,238
2454,2016/7/6,237
2454,2016/7/5,245
2454,2016/7/4,255.5
2454,2016/7/1,245
2454,2016/6/30,244
2454,2016/6/29,237.5
2454,2016/6/28,229
2454,2016/6/27,226.5
2454,2016/6/24,223.5
2454,2016/6/23,228
2454,2016/6/22,229
2454,2016/6/21,229.5
2454,2016/6/20,227.5
2454,2016/6/17,227
2454,2016/6/16,226
2454,2016/6/15,230.5
2454,2016/6/14,225
2454,2016/6/13,220
2454,2016/6/8,230
2454,2016/6/7,233
2454,2016/6/6,229.5
2454,2016/6/4,225
2454,2016/6/3,219
2454,2016/6/2,215
2454,2016/6/1,222
2454,2016/5/31,220
2454,2016/5/30,216.5
2454,2016/5/27,212.5
2454,2016/5/26,214
2454,2016/5/25,211
2454,2016/5/24,209
2454,2016/5/23,210
2454,2016/5/20,202
2454,2016/5/19,200
2454,2016/5/18,203.5
2454,2016/5/17,202.5
2454,2016/5/16,201.5
2454,2016/5/12,200
2454,2016/5/11,200
2454,2016/5/10,204
2454,2016/5/9,196
2454,2016/5/6,192
2454,2016/5/5,203
2454,2016/5/4,201.5
2454,2016/5/3,211
2454,2016/4/29,230
2454,2016/4/28,236
2454,2016/4/27,242
2454,2016/4/26,236.5
2454,2016/4/25,228
2454,2016/4/22,230
2454,2016/4/21,234
2454,2016/4/20,232
2454,2016/4/19,232.5
2454,2016/4/18,234.5
2454,2016/4/15,234
2454,2016/4/14,231
2454,2016/4/13,225.5
2454,2016/4/12,222
2454,2016/4/11,232
2454,2016/4/8,229.5
2454,2016/4/7,229
2454,2016/4/6,231
2454,2016/4/1,241
2454,2016/3/31,247
2454,2016/3/30,249.5
2454,2016/3/29,244
2454,2016/3/28,240
2454,2016/3/25,243.5
2454,2016/3/24,246
2454,2016/3/23,243.5
2454,2016/3/22,248
2454,2016/3/21,257
2454,2016/3/18,258
2454,2016/3/17,252.5
2454,2016/3/16,252.5
2454,2016/3/15,248
2454,2016/3/14,260
2454,2016/3/11,241
2454,2016/3/10,232.5
2454,2016/3/9,238.5
2454,2016/3/8,235
2454,2016/3/7,235
2454,2016/3/4,240
2454,2016/3/3,240
2454,2016/3/2,234
2454,2016/3/1,232.5
2454,2016/2/26,236
2454,2016/2/25,234.5
2454,2016/2/24,227
2454,2016/2/23,231
2454,2016/2/22,229
2454,2016/2/19,220.5
2454,2016/2/18,220
2454,2016/2/17,210
2454,2016/2/16,211.5
2454,2016/2/15,205.5
2454,2016/2/3,200
2454,2016/2/2,212
2454,2016/2/1,210
2454,2016/1/30,217.5
2454,2016/1/29,214
2454,2016/1/28,208
2454,2016/1/27,211
2454,2016/1/26,209
2454,2016/1/25,214.5
2454,2016/1/22,212
2454,2016/1/21,210
2454,2016/1/20,210
2454,2016/1/19,216.5
2454,2016/1/18,210
2454,2016/1/15,205
2454,2016/1/14,208
2454,2016/1/13,206.5
2454,2016/1/12,206.5
2454,2016/1/11,209
2454,2016/1/8,213.5
2454,2016/1/7,206
2454,2016/1/6,227
2454,2016/1/5,242.5
2454,2016/1/4,245
2454,2015/12/31,250
2454,2015/12/30,248.5
2454,2015/12/29,250
2454,2015/12/28,259.5
2454,2015/12/25,256.5
2454,2015/12/24,254.5
2454,2015/12/23,257
2454,2015/12/22,260.5
2454,2015/12/21,254
2454,2015/12/18,259
2454,2015/12/17,259
2454,2015/12/16,253
2454,2015/12/15,259
2454,2015/12/14,255
2454,2015/12/11,257.5
2454,2015/12/10,260
2454,2015/12/9,264
2454,2015/12/8,270
2454,2015/12/7,275
2454,2015/12/4,269
2454,2015/12/3,274
2454,2015/12/2,269
2454,2015/12/1,261
2454,2015/11/30,260.5
2454,2015/11/27,267
2454,2015/11/26,274
2454,2015/11/25,262.5
2454,2015/11/24,268
2454,2015/11/23,275
2454,2015/11/20,261.5
2454,2015/11/19,265
2454,2015/11/18,258
2454,2015/11/17,265.5
2454,2015/11/16,270.5
2454,2015/11/13,265.5
2454,2015/11/12,272
2454,2015/11/11,275
2454,2015/11/10,285.5
2454,2015/11/9,286
2454,2015/11/6,288
2454,2015/11/5,297
2454,2015/11/4,302.5
2454,2015/11/3,276
2454,2015/11/2,270
2454,2015/10/30,254.5
2454,2015/10/29,253
2454,2015/10/28,256
2454,2015/10/27,264.5
2454,2015/10/26,271.5
2454,2015/10/23,267
2454,2015/10/22,267
2454,2015/10/21,264.5
2454,2015/10/20,275
2454,2015/10/19,274
2454,2015/10/16,276
2454,2015/10/15,276
2454,2015/10/14,272.5
2454,2015/10/13,277
2454,2015/10/12,266.5
2454,2015/10/8,265.5
2454,2015/10/7,258
2454,2015/10/6,245
2454,2015/10/5,243
2454,2015/10/2,249.5
2454,2015/10/1,250.5
2454,2015/9/30,243.5
2454,2015/9/25,237
2454,2015/9/24,236
2454,2015/9/23,251
2454,2015/9/22,260
2454,2015/9/21,263.5
2454,2015/9/18,278.5
2454,2015/9/17,277
2454,2015/9/16,276
2454,2015/9/15,271
2454,2015/9/14,277
2454,2015/9/11,277
2454,2015/9/10,273
2454,2015/9/9,280
2454,2015/9/8,255
2454,2015/9/7,246.5
2454,2015/9/4,242
2454,2015/9/3,242
2454,2015/9/2,243
2454,2015/9/1,245
2454,2015/8/31,251
2454,2015/8/28,253
2454,2015/8/27,230
2454,2015/8/26,229.5
2454,2015/8/25,235
2454,2015/8/24,229
2454,2015/8/21,254
2454,2015/8/20,260
2454,2015/8/19,261
2454,2015/8/18,267
2454,2015/8/17,265
2454,2015/8/14,270
2454,2015/8/13,279.5
2454,2015/8/12,280
2454,2015/8/11,284
2454,2015/8/10,288
2454,2015/8/7,278
2454,2015/8/6,275
2454,2015/8/5,270
2454,2015/8/4,280
2454,2015/8/3,299
2454,2015/7/31,332
2454,2015/7/30,327
2454,2015/7/29,322.5
2454,2015/7/28,321.5
2454,2015/7/27,317.5
2454,2015/7/24,326
2454,2015/7/23,342
2454,2015/7/22,350.5
2454,2015/7/21,357
2454,2015/7/20,346.5
2454,2015/7/17,365
2454,2015/7/16,369
2454,2015/7/15,373
2454,2015/7/14,389
2454,2015/7/13,398
2454,2015/7/9,400
2454,2015/7/8,403
2454,2015/7/7,418
2454,2015/7/6,419
2454,2015/7/3,426
2454,2015/7/2,421
2454,2015/7/1,427.5
2454,2015/6/30,422
2454,2015/6/29,426
2454,2015/6/26,425
2454,2015/6/25,432.5
2454,2015/6/24,421.5
2454,2015/6/23,426
2454,2015/6/22,434
2454,2015/6/18,422.5
2454,2015/6/17,424.5
2454,2015/6/16,412.5
2454,2015/6/15,409
2454,2015/6/12,416
2454,2015/6/11,403.5
2454,2015/6/10,403.5
2454,2015/6/9,401.5
2454,2015/6/8,400.5
2454,2015/6/5,400.5
2454,2015/6/4,403
2454,2015/6/3,410
2454,2015/6/2,410
2454,2015/6/1,410
2454,2015/5/29,414.5
2454,2015/5/28,409
2454,2015/5/27,400
2454,2015/5/26,399.5
2454,2015/5/25,397.5
2454,2015/5/22,410
2454,2015/5/21,400
2454,2015/5/20,399.5
2454,2015/5/19,392
2454,2015/5/18,391.5
2454,2015/5/15,390
2454,2015/5/14,393
2454,2015/5/13,397.5
2454,2015/5/12,371.5
2454,2015/5/11,370
2454,2015/5/8,376.5
2454,2015/5/7,368.5
2454,2015/5/6,370
2454,2015/5/5,374.5
2454,2015/5/4,380
2454,2015/4/30,395
2454,2015/4/29,400.5
2454,2015/4/28,399
2454,2015/4/27,410.5
2454,2015/4/24,419
2454,2015/4/23,403
2454,2015/4/22,402
2454,2015/4/21,391
2454,2015/4/20,390
2454,2015/4/17,401
2454,2015/4/16,409
2454,2015/4/15,398.5
2454,2015/4/14,415
2454,2015/4/13,419.5
2454,2015/4/10,421.5
2454,2015/4/9,422
2454,2015/4/8,421
2454,2015/4/7,421
2454,2015/4/2,412
2454,2015/4/1,419.5
2454,2015/3/31,423.5
2454,2015/3/30,418
2454,2015/3/27,419
2454,2015/3/26,440
2454,2015/3/25,443
2454,2015/3/24,446
2454,2015/3/23,438.5
2454,2015/3/20,436
2454,2015/3/19,434
2454,2015/3/18,435.5
2454,2015/3/17,430
2454,2015/3/16,432
2454,2015/3/13,448
2454,2015/3/12,453.5
2454,2015/3/11,453.5
2454,2015/3/10,460
2454,2015/3/9,460
2454,2015/3/6,470.5
2454,2015/3/5,475.5
2454,2015/3/4,475.5
2454,2015/3/3,478.5
2454,2015/3/2,477
2454,2015/2/26,473
2454,2015/2/25,473.5
2454,2015/2/24,470
2454,2015/2/13,459
2454,2015/2/12,458
2454,2015/2/11,454
2454,2015/2/10,454
2454,2015/2/9,488
2454,2015/2/6,479
2454,2015/2/5,485
2454,2015/2/4,485
2454,2015/2/3,485
2454,2015/2/2,482.5
2454,2015/1/30,483
2454,2015/1/29,497.5
2454,2015/1/28,502
2454,2015/1/27,502
2454,2015/1/26,504
2454,2015/1/23,494.5
2454,2015/1/22,495.5
2454,2015/1/21,493.5
2454,2015/1/20,490
2454,2015/1/19,487
2454,2015/1/16,475.5
2454,2015/1/15,486
2454,2015/1/14,488
2454,2015/1/13,483
2454,2015/1/12,488
2454,2015/1/9,488
2454,2015/1/8,485
2454,2015/1/7,486.5
2454,2015/1/6,458
2454,2015/1/5,462
2454,2014/12/31,462
2454,2014/12/30,462
2454,2014/12/29,467.5
2454,2014/12/27,464.5
2454,2014/12/26,464
2454,2014/12/25,461.5
2454,2014/12/24,464.5
2454,2014/12/23,458
2454,2014/12/22,455
2454,2014/12/19,457
2454,2014/12/18,445.5
2454,2014/12/17,440
2454,2014/12/16,438
2454,2014/12/15,439.5
2454,2014/12/12,440.5
2454,2014/12/11,434
2454,2014/12/10,430
2454,2014/12/9,438
2454,2014/12/8,436
2454,2014/12/5,458
2454,2014/12/4,467
2454,2014/12/3,462
2454,2014/12/2,453
2454,2014/12/1,463
2454,2014/11/28,465
2454,2014/11/27,465
2454,2014/11/26,457
2454,2014/11/25,450
2454,2014/11/24,450
2454,2014/11/21,445
2454,2014/11/20,440
2454,2014/11/19,440
2454,2014/11/18,437.5
2454,2014/11/17,448
2454,2014/11/14,455.5
2454,2014/11/13,454
2454,2014/11/12,448
2454,2014/11/11,445.5
2454,2014/11/10,452
2454,2014/11/7,427
2454,2014/11/6,413
2454,2014/11/5,426.5
2454,2014/11/4,434
2454,2014/11/3,437.5
2454,2014/10/31,433
2454,2014/10/30,428.5
2454,2014/10/29,435.5
2454,2014/10/28,425
2454,2014/10/27,418
2454,2014/10/24,419
2454,2014/10/23,420
2454,2014/10/22,425.5
2454,2014/10/21,420
2454,2014/10/20,418
2454,2014/10/17,420
2454,2014/10/16,422
2454,2014/10/15,427
2454,2014/10/14,418.5
2454,2014/10/13,403
2454,2014/10/9,420
2454,2014/10/8,443
2454,2014/10/7,455.5
2454,2014/10/6,466
2454,2014/10/3,455
2454,2014/10/2,456
2454,2014/10/1,457.5
2454,2014/9/30,450.5
2454,2014/9/29,445
2454,2014/9/26,455
2454,2014/9/25,450.5
2454,2014/9/24,448
2454,2014/9/23,473
2454,2014/9/22,494
2454,2014/9/19,497
2454,2014/9/18,500
2454,2014/9/17,497.5
2454,2014/9/16,497
2454,2014/9/15,501
2454,2014/9/12,506
2454,2014/9/11,510
2454,2014/9/10,513
2454,2014/9/9,520
2454,2014/9/5,513
2454,2014/9/4,515
2454,2014/9/3,514
2454,2014/9/2,515
2454,2014/9/1,515
2454,2014/8/29,499.5
2454,2014/8/28,496.5
2454,2014/8/27,501
2454,2014/8/26,495
2454,2014/8/25,501
2454,2014/8/22,509
2454,2014/8/21,513
2454,2014/8/20,512
2454,2014/8/19,510
2454,2014/8/18,500
2454,2014/8/15,500
2454,2014/8/14,500
2454,2014/8/13,498.5
2454,2014/8/12,489.5
2454,2014/8/11,495
2454,2014/8/8,490.5
2454,2014/8/7,492
2454,2014/8/6,503
2454,2014/8/5,487
2454,2014/8/4,492
2454,2014/8/1,496.5
2454,2014/7/31,469
2454,2014/7/30,502
2454,2014/7/29,498
2454,2014/7/28,503
2454,2014/7/25,507
2454,2014/7/24,513
2454,2014/7/22,517
2454,2014/7/21,507
2454,2014/7/18,504
2454,2014/7/17,495
2454,2014/7/16,497
2454,2014/7/15,496
2454,2014/7/14,503
2454,2014/7/11,501
2454,2014/7/10,515
2454,2014/7/9,519
2454,2014/7/8,522
2454,2014/7/7,531
2454,2014/7/4,526
2454,2014/7/3,535
2454,2014/7/2,518
2454,2014/7/1,508
2454,2014/6/30,505
2454,2014/6/27,501
2454,2014/6/26,515
2454,2014/6/25,505
2454,2014/6/24,505
2454,2014/6/23,511
2454,2014/6/20,509
2454,2014/6/19,518
2454,2014/6/18,513
2454,2014/6/17,510
2454,2014/6/16,496.5
2454,2014/6/13,500
2454,2014/6/12,500
2454,2014/6/11,506
2454,2014/6/10,510
2454,2014/6/9,509
2454,2014/6/6,500
2454,2014/6/5,507
2454,2014/6/4,490.5
2454,2014/6/3,492
2454,2014/5/30,487
2454,2014/5/29,498
2454,2014/5/28,508
2454,2014/5/27,509
2454,2014/5/26,494.5
2454,2014/5/23,498.5
2454,2014/5/22,505
2454,2014/5/21,488.5
2454,2014/5/20,492
2454,2014/5/19,492
2454,2014/5/16,502
2454,2014/5/15,500
2454,2014/5/14,504
2454,2014/5/13,491.5
2454,2014/5/12,493.5
2454,2014/5/9,506
2454,2014/5/8,512
2454,2014/5/7,518
2454,2014/5/6,509
2454,2014/5/5,513
2454,2014/5/2,505
2454,2014/4/30,472
2454,2014/4/29,483.5
2454,2014/4/28,485.5
2454,2014/4/25,469
2454,2014/4/24,477
2454,2014/4/23,472.5
2454,2014/4/22,470
2454,2014/4/21,469
2454,2014/4/18,457
2454,2014/4/17,461.5
2454,2014/4/16,452
2454,2014/4/15,456.5
2454,2014/4/14,460
2454,2014/4/11,465
2454,2014/4/10,469.5
2454,2014/4/9,461.5
2454,2014/4/8,460
2454,2014/4/7,461
2454,2014/4/3,458
2454,2014/4/2,467
2454,2014/4/1,463.5
2454,2014/3/31,449.5
2454,2014/3/28,445
2454,2014/3/27,452
2454,2014/3/26,457.5
2454,2014/3/25,451
2454,2014/3/24,444
2454,2014/3/21,442.5
2454,2014/3/20,443.5
2454,2014/3/19,440
2454,2014/3/18,453
2454,2014/3/17,453
2454,2014/3/14,460
2454,2014/3/13,452
2454,2014/3/12,456
2454,2014/3/11,474.5
2454,2014/3/10,472
2454,2014/3/7,473
2454,2014/3/6,465
2454,2014/3/5,450.5
2454,2014/3/4,445
2454,2014/3/3,450
2454,2014/2/27,445
2454,2014/2/26,445.5
2454,2014/2/25,445.5
2454,2014/2/24,436
2454,2014/2/21,436
2454,2014/2/20,435
2454,2014/2/19,435
2454,2014/2/18,433.5
2454,2014/2/17,429
2454,2014/2/14,431.5
2454,2014/2/13,429
2454,2014/2/12,434
2454,2014/2/11,419
2454,2014/2/10,410
2454,2014/2/7,409.5
2454,2014/2/6,407.5
2454,2014/2/5,401
2454,2014/1/27,400.5
2454,2014/1/24,407.5
2454,2014/1/23,402
2454,2014/1/22,399
2454,2014/1/21,388
2454,2014/1/20,410
2454,2014/1/17,415
2454,2014/1/16,418
2454,2014/1/15,419
2454,2014/1/14,415.5
2454,2014/1/13,415.5
2454,2014/1/10,417
2454,2014/1/9,412
2454,2014/1/8,407
2454,2014/1/7,418.5
2454,2014/1/6,431.5
2454,2014/1/3,435.5
2454,2014/1/2,441
2454,2013/12/31,443.5
2454,2013/12/30,444.5
2454,2013/12/27,436
2454,2013/12/26,428.5
2454,2013/12/25,430
2454,2013/12/24,427.5
2454,2013/12/23,431.5
2454,2013/12/20,432.5
2454,2013/12/19,429
2454,2013/12/18,418
2454,2013/12/17,423.5
2454,2013/12/16,417
2454,2013/12/13,417
2454,2013/12/12,421
2454,2013/12/11,430
2454,2013/12/10,429.5
2454,2013/12/9,428
2454,2013/12/6,430
2454,2013/12/5,430.5
2454,2013/12/4,435
2454,2013/12/3,434.5
2454,2013/12/2,430
2454,2013/11/29,436
2454,2013/11/28,435
2454,2013/11/27,428.5
2454,2013/11/26,431.5
2454,2013/11/25,428
2454,2013/11/22,424
2454,2013/11/21,415
2454,2013/11/20,419
2454,2013/11/19,431.5
2454,2013/11/18,414
2454,2013/11/15,410.5
2454,2013/11/14,410.5
2454,2013/11/13,412.5
2454,2013/11/12,415
2454,2013/11/11,426
2454,2013/11/8,428
2454,2013/11/7,429.5
2454,2013/11/6,432
2454,2013/11/5,430
2454,2013/11/4,432.5
2454,2013/11/1,404.5
2454,2013/10/31,402
2454,2013/10/30,395
2454,2013/10/29,395
2454,2013/10/28,391
2454,2013/10/25,388.5
2454,2013/10/24,394
2454,2013/10/23,396
2454,2013/10/22,391.5
2454,2013/10/21,391.5
2454,2013/10/18,395
2454,2013/10/17,394
2454,2013/10/16,389.5
2454,2013/10/15,394
2454,2013/10/14,384.5
2454,2013/10/11,384.5
2454,2013/10/9,382
2454,2013/10/8,378.5
2454,2013/10/7,373
2454,2013/10/4,379.5
2454,2013/10/3,376
2454,2013/10/2,368
2454,2013/10/1,365.5
2454,2013/9/30,365.5
2454,2013/9/27,370.5
2454,2013/9/26,372
2454,2013/9/25,371.5
2454,2013/9/24,369.5
2454,2013/9/23,371
2454,2013/9/18,370
2454,2013/9/17,372
2454,2013/9/16,370
2454,2013/9/14,366
2454,2013/9/13,370.5
2454,2013/9/12,374
2454,2013/9/11,370
2454,2013/9/10,369
2454,2013/9/9,370
2454,2013/9/6,369.5
2454,2013/9/5,367.5
2454,2013/9/4,365
2454,2013/9/3,363.5
2454,2013/9/2,358
2454,2013/8/30,367
2454,2013/8/29,363.5
2454,2013/8/28,366
2454,2013/8/27,367.5
2454,2013/8/26,367.5
2454,2013/8/23,367
2454,2013/8/22,368
2454,2013/8/20,370
2454,2013/8/19,375
2454,2013/8/16,360
2454,2013/8/15,360
2454,2013/8/14,363
2454,2013/8/13,366
2454,2013/8/12,352.5
2454,2013/8/9,351
2454,2013/8/8,354
2454,2013/8/7,350
2454,2013/8/6,351
2454,2013/8/5,358.5
2454,2013/8/2,363
2454,2013/8/1,362
2454,2013/7/31,360
2454,2013/7/30,355.5
2454,2013/7/29,361
2454,2013/7/26,358
2454,2013/7/25,355
2454,2013/7/24,346.5
2454,2013/7/23,343.5
2454,2013/7/22,330.5
2454,2013/7/19,322.5
2454,2013/7/18,331
2454,2013/7/17,340
2454,2013/7/16,349.5
2454,2013/7/15,358
2454,2013/7/12,360
2454,2013/7/11,350
2454,2013/7/10,351.5
2454,2013/7/9,353.5
2454,2013/7/8,349
2454,2013/7/5,345.5
2454,2013/7/4,330
2454,2013/7/3,335.5
2454,2013/7/2,341.5
2454,2013/7/1,345
2454,2013/6/28,348.5
2454,2013/6/27,328
2454,2013/6/26,328
2454,2013/6/25,314
2454,2013/6/24,309
2454,2013/6/21,330
2454,2013/6/20,342.5
2454,2013/6/19,351.5
2454,2013/6/18,355.5
2454,2013/6/17,354
2454,2013/6/14,352
2454,2013/6/13,361
2454,2013/6/11,366.5
2454,2013/6/10,376
2454,2013/6/7,370
2454,2013/6/6,366.5
2454,2013/6/5,364.5
2454,2013/6/4,369
2454,2013/6/3,368
2454,2013/5/31,372
2454,2013/5/30,361.5
2454,2013/5/29,364
2454,2013/5/28,363
2454,2013/5/27,360
2454,2013/5/24,363
2454,2013/5/23,370
2454,2013/5/22,382
2454,2013/5/21,377.5
2454,2013/5/20,378.5
2454,2013/5/17,379
2454,2013/5/16,374
2454,2013/5/15,367.5
2454,2013/5/14,367
2454,2013/5/13,369
2454,2013/5/10,369
2454,2013/5/9,375
2454,2013/5/8,376
2454,2013/5/7,371
2454,2013/5/6,372.5
2454,2013/5/3,366.5
2454,2013/5/2,366
2454,2013/4/30,360
2454,2013/4/29,361.5
2454,2013/4/26,355
2454,2013/4/25,362
2454,2013/4/24,365
2454,2013/4/23,365
2454,2013/4/22,363
2454,2013/4/19,358
2454,2013/4/18,346
2454,2013/4/17,347
2454,2013/4/16,340.5
2454,2013/4/15,337.5
2454,2013/4/12,345.5
2454,2013/4/11,351
2454,2013/4/10,352.5
2454,2013/4/9,349.5
2454,2013/4/8,350
2454,2013/4/3,356
2454,2013/4/2,348
2454,2013/4/1,341
2454,2013/3/29,342
2454,2013/3/28,340
2454,2013/3/27,342.5
2454,2013/3/26,340
2454,2013/3/25,338.5
2454,2013/3/22,333
2454,2013/3/21,332
2454,2013/3/20,339
2454,2013/3/19,340
2454,2013/3/18,338.5
2454,2013/3/15,341.5
2454,2013/3/14,343
2454,2013/3/13,352.5
2454,2013/3/12,355
2454,2013/3/11,350
2454,2013/3/8,348
2454,2013/3/7,346
2454,2013/3/6,346
2454,2013/3/5,347.5
2454,2013/3/4,341.5
2454,2013/3/1,338.5
2454,2013/2/27,333.5
2454,2013/2/26,330
2454,2013/2/25,336.5
2454,2013/2/23,326.5
2454,2013/2/22,327
2454,2013/2/21,326
2454,2013/2/20,326
2454,2013/2/19,324
2454,2013/2/18,325
2454,2013/2/6,325
2454,2013/2/5,326
2454,2013/2/4,325
2454,2013/2/1,324.5
2454,2013/1/31,323
2454,2013/1/30,325
2454,2013/1/29,325
2454,2013/1/28,325
2454,2013/1/25,322
2454,2013/1/24,319
2454,2013/1/23,317.5
2454,2013/1/22,318.5
2454,2013/1/21,316.5
2454,2013/1/18,309
2454,2013/1/17,307
2454,2013/1/16,309.5
2454,2013/1/15,311.5
2454,2013/1/14,312
2454,2013/1/11,312.5
2454,2013/1/10,314
2454,2013/1/9,312
2454,2013/1/8,302.5
2454,2013/1/7,301.5
2454,2013/1/4,305.5
2454,2013/1/3,326
2454,2013/1/2,325
2454,2012/12/28,323.5
2454,2012/12/27,324
2454,2012/12/26,321.5
2454,2012/12/25,322
2454,2012/12/24,317.5
2454,2012/12/22,317.5
2454,2012/12/21,321
2454,2012/12/20,323
2454,2012/12/19,327
2454,2012/12/18,335.5
2454,2012/12/17,338
2454,2012/12/14,339.5
2454,2012/12/13,339.5
2454,2012/12/12,340.5
2454,2012/12/11,322
2454,2012/12/10,318
2454,2012/12/7,323.5
2454,2012/12/6,323.5
2454,2012/12/5,330
2454,2012/12/4,332
2454,2012/12/3,335
2454,2012/11/30,330.5
2454,2012/11/29,327.5
2454,2012/11/28,324
2454,2012/11/27,324.5
2454,2012/11/26,325
2454,2012/11/23,320
2454,2012/11/22,313
2454,2012/11/21,310.5
2454,2012/11/20,308
2454,2012/11/19,312
2454,2012/11/16,315
2454,2012/11/15,318
2454,2012/11/14,318
2454,2012/11/13,320
2454,2012/11/12,322
2454,2012/11/9,325
2454,2012/11/8,317
2454,2012/11/7,315
2454,2012/11/6,310
2454,2012/11/5,318
2454,2012/11/2,325
2454,2012/11/1,326.5
2454,2012/10/31,324.5
2454,2012/10/30,325
2454,2012/10/29,329.5
2454,2012/10/26,318.5
2454,2012/10/25,321
2454,2012/10/24,326.5
2454,2012/10/23,322.5
2454,2012/10/22,326
2454,2012/10/19,323.5
2454,2012/10/18,320
2454,2012/10/17,317
2454,2012/10/16,317.5
2454,2012/10/15,315
2454,2012/10/12,320
2454,2012/10/11,325.5
2454,2012/10/9,324
2454,2012/10/8,327
2454,2012/10/5,325
2454,2012/10/4,318.5
2454,2012/10/3,321.5
2454,2012/10/2,322
2454,2012/10/1,312.5
2454,2012/9/28,309.5
2454,2012/9/27,325
2454,2012/9/26,322
2454,2012/9/25,326
2454,2012/9/24,330
2454,2012/9/21,321.5
2454,2012/9/20,325
2454,2012/9/19,326.5
2454,2012/9/18,331
2454,2012/9/17,331.5
2454,2012/9/14,339
2454,2012/9/13,334.5
2454,2012/9/12,336.5
2454,2012/9/11,339
2454,2012/9/10,337
2454,2012/9/7,322
2454,2012/9/6,314
2454,2012/9/5,321
2454,2012/9/4,325
2454,2012/9/3,320
2454,2012/8/31,320
2454,2012/8/30,316.5
2454,2012/8/29,320
2454,2012/8/28,315
2454,2012/8/27,319
2454,2012/8/24,318
2454,2012/8/23,312
2454,2012/8/22,302.5
2454,2012/8/21,300
2454,2012/8/20,298
2454,2012/8/17,294.5
2454,2012/8/16,292
2454,2012/8/15,284.5
2454,2012/8/14,291
2454,2012/8/13,293.5
2454,2012/8/10,284
2454,2012/8/9,282
2454,2012/8/8,282
2454,2012/8/7,281
2454,2012/8/6,275
2454,2012/8/3,279
2454,2012/8/1,272.5
2454,2012/7/31,255
2454,2012/7/30,247
2454,2012/7/27,240
2454,2012/7/26,236.5
2454,2012/7/25,241
2454,2012/7/24,243.5
2454,2012/7/23,243.5
2454,2012/7/20,250
2454,2012/7/19,248
2454,2012/7/18,246
2454,2012/7/17,250.5
2454,2012/7/16,243.5
2454,2012/7/13,248
2454,2012/7/12,256
2454,2012/7/11,264.5
2454,2012/7/10,265
2454,2012/7/9,275
2454,2012/7/6,273
2454,2012/7/5,274
2454,2012/7/4,274.5
2454,2012/7/3,273.5
2454,2012/7/2,269
2454,2012/6/29,273
2454,2012/6/28,272
2454,2012/6/27,272
2454,2012/6/26,274.5
2454,2012/6/25,280.5
2454,2012/6/22,274
2454,2012/6/21,271
2454,2012/6/20,276
2454,2012/6/19,274.5
2454,2012/6/18,276.5
2454,2012/6/15,265
2454,2012/6/14,261
2454,2012/6/13,258
2454,2012/6/12,255
2454,2012/6/11,258
2454,2012/6/8,254
2454,2012/6/7,260.5
2454,2012/6/6,257.5
2454,2012/6/5,254
2454,2012/6/4,245
2454,2012/6/1,257.5
2454,2012/5/31,264
2454,2012/5/30,267
2454,2012/5/29,272.5
2454,2012/5/28,259
2454,2012/5/25,254.5
